mean_sentiment,us_state,date,politician,ticket
-0.2891,Wisconsin,2020-11-05,donaldtrump,Republican
0.32844222,New York,2020-11-05,kamalaharris,Democrat
-0.802,Montana,2020-11-05,donaldtrump,Republican
0.4404,Montana,2020-11-05,joebiden,Democrat
-0.23343332,Louisiana,2020-11-05,donaldtrump,Republican
-0.025255172,Florida,2020-11-05,donaldtrump,Republican
0.35974118,Virginia,2020-11-05,joebiden,Democrat
0.13622051,California,2020-11-05,kamalaharris,Democrat
-0.36630002,Idaho,2020-11-05,donaldtrump,Republican
0.2417,Alaska,2020-11-05,donaldtrump,Republican
-0.06945166,no_loc,2020-11-05,mikepence,Republican
0.10734,Connecticut,2020-11-05,joebiden,Democrat
0.6597,Delaware,2020-11-05,donaldtrump,Republican
0.6897778,Virginia,2020-11-05,kamalaharris,Democrat
0.10328824,Georgia,2020-11-05,kamalaharris,Democrat
0.20357895,District of Columbia,2020-11-05,joebiden,Democrat
0.22108296,other,2020-11-05,kamalaharris,Democrat
-0.04546923,Pennsylvania,2020-11-05,donaldtrump,Republican
0.64832497,Oklahoma,2020-11-05,kamalaharris,Democrat
0.7891,Tennessee,2020-11-05,mikepence,Republican
0.21965,Washington,2020-11-05,donaldtrump,Republican
0.12794444,West Virginia,2020-11-05,donaldtrump,Republican
-0.49345,Kentucky,2020-11-05,mikepence,Republican
0.11355172,Illinois,2020-11-05,joebiden,Democrat
0.27208114,Texas,2020-11-05,kamalaharris,Democrat
-0.008997144,Kansas,2020-11-05,joebiden,Democrat
-0.313875,Tennessee,2020-11-05,kamalaharris,Democrat
0.6955,Puerto Rico,2020-11-05,donaldtrump,Republican
-0.04149999,New York,2020-11-05,mikepence,Republican
-0.7579,North Dakota,2020-11-05,kamalaharris,Democrat
-0.00294348,Ohio,2020-11-05,joebiden,Democrat
0.25214446,Oregon,2020-11-05,joebiden,Democrat
0.3059,Georgia,2020-11-05,donaldtrump,Republican
-0.2835,Georgia,2020-11-05,mikepence,Republican
-0.14774667,Massachusetts,2020-11-05,donaldtrump,Republican
0.8588,New Hampshire,2020-11-05,kamalaharris,Democrat
-0.017571423,South Carolina,2020-11-05,joebiden,Democrat
-0.3168,West Virginia,2020-11-05,joebiden,Democrat
-0.074433334,Hawaii,2020-11-05,joebiden,Democrat
0.0409,Michigan,2020-11-05,kamalaharris,Democrat
0.0,Massachusetts,2020-11-05,mikepence,Republican
-0.0032769276,Georgia,2020-11-05,joebiden,Democrat
-0.0021122203,California,2020-11-05,joebiden,Democrat
0.4254,Arkansas,2020-11-05,kamalaharris,Democrat
-0.018740911,Arizona,2020-11-05,kamalaharris,Democrat
0.03559999,Indiana,2020-11-05,joebiden,Democrat
-0.4939,Michigan,2020-11-05,mikepence,Republican
-0.4019,Rhode Island,2020-11-05,kamalaharris,Democrat
-0.07766364,Indiana,2020-11-05,donaldtrump,Republican
0.2263,North Dakota,2020-11-05,donaldtrump,Republican
-0.26114738,Ohio,2020-11-05,donaldtrump,Republican
-0.15847144,Idaho,2020-11-05,joebiden,Democrat
-0.38887778,Oklahoma,2020-11-05,joebiden,Democrat
0.058790002,Nevada,2020-11-05,donaldtrump,Republican
0.40229166,District of Columbia,2020-11-05,kamalaharris,Democrat
-0.6066,New Jersey,2020-11-05,mikepence,Republican
-0.25421906,Oregon,2020-11-05,donaldtrump,Republican
0.44971666,South Carolina,2020-11-05,kamalaharris,Democrat
-0.22824286,Missouri,2020-11-05,donaldtrump,Republican
0.3182,South Dakota,2020-11-05,kamalaharris,Democrat
-0.06037308,Pennsylvania,2020-11-05,joebiden,Democrat
0.48597857,Maryland,2020-11-05,joebiden,Democrat
0.037771422,Iowa,2020-11-05,joebiden,Democrat
0.009641668,Colorado,2020-11-05,donaldtrump,Republican
-0.4767,Mississippi,2020-11-05,kamalaharris,Democrat
0.097638465,Tennessee,2020-11-05,donaldtrump,Republican
0.17847499,Tennessee,2020-11-05,joebiden,Democrat
-0.42104998,Washington,2020-11-05,mikepence,Republican
-0.14136666,Louisiana,2020-11-05,kamalaharris,Democrat
-0.22057778,New York,2020-11-05,donaldtrump,Republican
0.25257143,Illinois,2020-11-05,kamalaharris,Democrat
-0.029021872,California,2020-11-05,donaldtrump,Republican
0.69273335,Alaska,2020-11-05,kamalaharris,Democrat
0.92190003,Utah,2020-11-05,kamalaharris,Democrat
0.0,New Mexico,2020-11-05,joebiden,Democrat
0.18768,California,2020-11-05,mikepence,Republican
0.023386957,Missouri,2020-11-06,donaldtrump,Republican
-0.5898,Puerto Rico,2020-11-06,donaldtrump,Republican
-0.18761112,Louisiana,2020-11-06,donaldtrump,Republican
-0.72765,Alabama,2020-11-06,mikepence,Republican
0.3689,Montana,2020-11-06,donaldtrump,Republican
0.0,North Dakota,2020-11-06,joebiden,Democrat
0.005418746,Oregon,2020-11-06,donaldtrump,Republican
-0.540875,Nebraska,2020-11-06,donaldtrump,Republican
-0.78235,Connecticut,2020-11-06,mikepence,Republican
0.011885715,Ohio,2020-11-06,donaldtrump,Republican
-0.97069997,Louisiana,2020-11-06,mikepence,Republican
0.68773335,New Mexico,2020-11-06,joebiden,Democrat
0.48842728,Oklahoma,2020-11-06,kamalaharris,Democrat
0.36275715,Kentucky,2020-11-06,kamalaharris,Democrat
-0.7242,Colorado,2020-11-06,mikepence,Republican
0.25779584,Illinois,2020-11-06,kamalaharris,Democrat
0.8738,Delaware,2020-11-06,mikepence,Republican
-0.695275,North Carolina,2020-11-06,mikepence,Republican
-0.5948,Rhode Island,2020-11-06,joebiden,Democrat
-0.035562504,North Carolina,2020-11-06,donaldtrump,Republican
0.15338749,West Virginia,2020-11-06,joebiden,Democrat
0.16507143,Wisconsin,2020-11-06,kamalaharris,Democrat
0.3262,Hawaii,2020-11-06,donaldtrump,Republican
0.20310931,other,2020-11-06,joebiden,Democrat
0.1962,Alabama,2020-11-06,donaldtrump,Republican
-0.3612,Montana,2020-11-06,mikepence,Republican
0.50630003,Mississippi,2020-11-06,donaldtrump,Republican
0.5166,Arkansas,2020-11-06,kamalaharris,Democrat
0.21845454,Oregon,2020-11-06,kamalaharris,Democrat
-0.22953333,New Jersey,2020-11-06,donaldtrump,Republican
0.11620796,no_loc,2020-11-06,joebiden,Democrat
0.4643,North Dakota,2020-11-06,donaldtrump,Republican
-0.52858835,California,2020-11-06,mikepence,Republican
0.3449,Michigan,2020-11-06,joebiden,Democrat
-0.54984,Utah,2020-11-06,joebiden,Democrat
-0.04943564,other,2020-11-06,donaldtrump,Republican
0.017514292,Utah,2020-11-06,donaldtrump,Republican
-0.25671428,Indiana,2020-11-06,mikepence,Republican
0.2202,Connecticut,2020-11-06,kamalaharris,Democrat
-0.5574,Vermont,2020-11-06,mikepence,Republican
-0.5574,Nebraska,2020-11-06,mikepence,Republican
0.550925,Delaware,2020-11-06,joebiden,Democrat
0.4403,Missouri,2020-11-06,joebiden,Democrat
-0.028630434,Pennsylvania,2020-11-06,joebiden,Democrat
0.3282684,other,2020-11-06,kamalaharris,Democrat
0.022817386,Arizona,2020-11-06,donaldtrump,Republican
-0.022180766,Georgia,2020-11-06,donaldtrump,Republican
-0.7019,Massachusetts,2020-11-06,mikepence,Republican
-0.14774999,South Carolina,2020-11-06,donaldtrump,Republican
0.76259995,Hawaii,2020-11-06,kamalaharris,Democrat
-0.15667288,New York,2020-11-06,donaldtrump,Republican
0.09125094,Florida,2020-11-06,joebiden,Democrat
-0.066599995,Idaho,2020-11-06,mikepence,Republican
-0.996,Oklahoma,2020-11-06,mikepence,Republican
-0.42885715,Massachusetts,2020-11-06,donaldtrump,Republican
0.00065000355,Maine,2020-11-06,donaldtrump,Republican
0.142975,Hawaii,2020-11-06,joebiden,Democrat
0.15224,West Virginia,2020-11-06,kamalaharris,Democrat
0.0,Delaware,2020-11-06,donaldtrump,Republican
0.2247,Nevada,2020-11-06,kamalaharris,Democrat
0.36785,New Hampshire,2020-11-06,joebiden,Democrat
-0.2976,Rhode Island,2020-11-06,donaldtrump,Republican
-0.60109997,South Carolina,2020-11-06,mikepence,Republican
0.0,North Dakota,2020-11-06,kamalaharris,Democrat
-0.40785,Iowa,2020-11-06,donaldtrump,Republican
0.2882875,Florida,2020-11-06,kamalaharris,Democrat
0.46115,Minnesota,2020-11-06,kamalaharris,Democrat
0.3408987,New York,2020-11-06,kamalaharris,Democrat
0.31821668,Maine,2020-11-06,joebiden,Democrat
-0.50116,Maryland,2020-11-06,mikepence,Republican
0.09132,Iowa,2020-11-06,kamalaharris,Democrat
-0.21511999,Missouri,2020-11-06,mikepence,Republican
0.027433334,Kentucky,2020-11-06,joebiden,Democrat
0.54695,Vermont,2020-11-06,joebiden,Democrat
-0.996,Alaska,2020-11-06,mikepence,Republican
-0.054999992,Alaska,2020-11-06,donaldtrump,Republican
-0.80202496,Georgia,2020-11-06,mikepence,Republican
-0.34264135,no_loc,2020-11-06,mikepence,Republican
-0.04955926,District of Columbia,2020-11-06,donaldtrump,Republican
0.7032,Alabama,2020-11-06,joebiden,Democrat
0.4574,Alaska,2020-11-06,kamalaharris,Democrat
-0.3243,Wyoming,2020-11-06,donaldtrump,Republican
0.8402,Idaho,2020-11-06,joebiden,Democrat
-0.055780005,Maryland,2020-11-06,joebiden,Democrat
0.277775,Tennessee,2020-11-06,kamalaharris,Democrat
0.31017,Virginia,2020-11-06,kamalaharris,Democrat
0.24375294,North Carolina,2020-11-06,kamalaharris,Democrat
-0.10856,Nebraska,2020-11-06,joebiden,Democrat
-0.4828,Virginia,2020-11-06,mikepence,Republican
-0.011575006,West Virginia,2020-11-06,donaldtrump,Republican
0.07565484,Illinois,2020-11-06,joebiden,Democrat
0.0,New Mexico,2020-11-06,kamalaharris,Democrat
0.53065,Puerto Rico,2020-11-06,joebiden,Democrat
0.058469232,Massachusetts,2020-11-06,joebiden,Democrat
0.22683124,Wisconsin,2020-11-06,joebiden,Democrat
0.14766026,Texas,2020-11-06,joebiden,Democrat
-0.015266676,Idaho,2020-11-06,donaldtrump,Republican
-0.3852,Arkansas,2020-11-06,donaldtrump,Republican
-0.6382,Oregon,2020-11-06,mikepence,Republican
-0.37800002,New Hampshire,2020-11-06,donaldtrump,Republican
0.2665663,California,2020-11-06,kamalaharris,Democrat
0.28882104,Washington,2020-11-06,kamalaharris,Democrat
0.26615,Iowa,2020-11-06,joebiden,Democrat
0.2794706,Indiana,2020-11-06,joebiden,Democrat
0.06965,Virginia,2020-11-06,donaldtrump,Republican
-0.5239428,District of Columbia,2020-11-06,mikepence,Republican
0.35815555,Indiana,2020-11-06,kamalaharris,Democrat
0.15865715,Ohio,2020-11-06,kamalaharris,Democrat
0.011690278,Kansas,2020-11-06,donaldtrump,Republican
-0.050513636,Florida,2020-11-06,donaldtrump,Republican
-0.352004,Kansas,2020-11-06,mikepence,Republican
-0.76266664,Washington,2020-11-06,mikepence,Republican
0.109575,Tennessee,2020-11-06,joebiden,Democrat
0.9695,Vermont,2020-11-06,donaldtrump,Republican
-0.512105,New York,2020-11-06,mikepence,Republican
0.602425,Puerto Rico,2020-11-06,kamalaharris,Democrat
0.314075,South Carolina,2020-11-06,joebiden,Democrat
0.22788751,Oklahoma,2020-11-06,joebiden,Democrat
0.24336842,Michigan,2020-11-06,kamalaharris,Democrat
0.15961428,Oklahoma,2020-11-06,donaldtrump,Republican
-0.07699091,Colorado,2020-11-06,donaldtrump,Republican
-0.31739998,West Virginia,2020-11-06,mikepence,Republican
-0.09371363,Indiana,2020-11-06,donaldtrump,Republican
-0.895975,New Jersey,2020-11-06,mikepence,Republican
0.3131,Alaska,2020-11-06,joebiden,Democrat
0.234775,South Carolina,2020-11-06,kamalaharris,Democrat
0.17772333,Georgia,2020-11-06,joebiden,Democrat
0.773,Delaware,2020-11-06,kamalaharris,Democrat
0.2287,Montana,2020-11-06,kamalaharris,Democrat
-0.5574,New Hampshire,2020-11-06,mikepence,Republican
0.08775714,Idaho,2020-11-06,kamalaharris,Democrat
-0.996,Wisconsin,2020-11-06,mikepence,Republican
-0.09962501,Maine,2020-11-06,mikepence,Republican
0.31852,Utah,2020-11-06,kamalaharris,Democrat
-0.498,Wyoming,2020-11-06,mikepence,Republican
0.0035941184,Arizona,2020-11-06,joebiden,Democrat
-0.1525,Nevada,2020-11-06,donaldtrump,Republican
-0.2642778,Connecticut,2020-11-06,joebiden,Democrat
0.3561,Colorado,2020-11-06,kamalaharris,Democrat
0.2122439,Pennsylvania,2020-11-06,kamalaharris,Democrat
0.365875,New Jersey,2020-11-06,kamalaharris,Democrat
0.07262,Virginia,2020-11-06,joebiden,Democrat
-0.3612,New Mexico,2020-11-06,mikepence,Republican
-0.08928595,no_loc,2020-11-06,donaldtrump,Republican
-0.025233328,Mississippi,2020-11-06,joebiden,Democrat
-0.15582857,Pennsylvania,2020-11-06,mikepence,Republican
0.16707142,Maryland,2020-11-06,donaldtrump,Republican
0.25791836,no_loc,2020-11-06,kamalaharris,Democrat
-0.047752175,Michigan,2020-11-06,donaldtrump,Republican
-0.52224,Illinois,2020-11-06,mikepence,Republican
0.2659143,Maryland,2020-11-06,kamalaharris,Democrat
0.52,Arkansas,2020-11-06,joebiden,Democrat
0.28615713,District of Columbia,2020-11-06,kamalaharris,Democrat
0.18681,Louisiana,2020-11-06,joebiden,Democrat
-0.3364,Ohio,2020-11-06,mikepence,Republican
0.22684546,Ohio,2020-11-06,joebiden,Democrat
-0.64065,Utah,2020-11-06,mikepence,Republican
-0.25463334,Arizona,2020-11-06,mikepence,Republican
0.09276667,New Jersey,2020-11-06,joebiden,Democrat
-0.70471,Florida,2020-11-06,mikepence,Republican
0.3419013,Texas,2020-11-06,kamalaharris,Democrat
-0.11347273,Tennessee,2020-11-06,donaldtrump,Republican
0.18994667,Missouri,2020-11-06,kamalaharris,Democrat
0.495044,Massachusetts,2020-11-06,kamalaharris,Democrat
-0.747,Nevada,2020-11-06,mikepence,Republican
-0.24695,South Dakota,2020-11-06,donaldtrump,Republican
0.06624286,New Mexico,2020-11-06,donaldtrump,Republican
-0.29126668,Michigan,2020-11-06,mikepence,Republican
0.3488577,Georgia,2020-11-06,kamalaharris,Democrat
0.4574,South Dakota,2020-11-06,kamalaharris,Democrat
-0.09809999,Arkansas,2020-11-06,mikepence,Republican
0.19866863,New York,2020-11-06,joebiden,Democrat
-0.23369999,Illinois,2020-11-06,donaldtrump,Republican
-0.26053888,Washington,2020-11-06,donaldtrump,Republican
0.41668,Alabama,2020-11-06,kamalaharris,Democrat
0.59105,New Hampshire,2020-11-06,kamalaharris,Democrat
0.1948,California,2020-11-06,joebiden,Democrat
-0.2032921,other,2020-11-06,mikepence,Republican
0.429052,District of Columbia,2020-11-06,joebiden,Democrat
0.21014546,Minnesota,2020-11-06,joebiden,Democrat
0.10996629,Kansas,2020-11-06,joebiden,Democrat
-0.14320768,California,2020-11-06,donaldtrump,Republican
-0.07198846,Pennsylvania,2020-11-06,donaldtrump,Republican
0.12508462,North Carolina,2020-11-06,joebiden,Democrat
-0.42142,Texas,2020-11-06,mikepence,Republican
0.655,Maine,2020-11-06,kamalaharris,Democrat
0.50149286,Arizona,2020-11-06,kamalaharris,Democrat
0.21384999,Mississippi,2020-11-06,kamalaharris,Democrat
0.10832857,Kentucky,2020-11-06,donaldtrump,Republican
0.32468,Nevada,2020-11-06,joebiden,Democrat
-0.201225,Wisconsin,2020-11-06,donaldtrump,Republican
-0.105804935,Texas,2020-11-06,donaldtrump,Republican
0.22532308,Minnesota,2020-11-06,donaldtrump,Republican
0.14798236,Colorado,2020-11-06,joebiden,Democrat
0.3074377,Kansas,2020-11-06,kamalaharris,Democrat
-0.104033336,Connecticut,2020-11-06,donaldtrump,Republican
0.28701428,Louisiana,2020-11-06,kamalaharris,Democrat
-0.44201,Tennessee,2020-11-06,mikepence,Republican
0.31989443,Washington,2020-11-06,joebiden,Democrat
0.6858,Minnesota,2020-11-06,mikepence,Republican
-0.14106666,Rhode Island,2020-11-06,kamalaharris,Democrat
0.121583335,Oregon,2020-11-06,joebiden,Democrat
0.14538,New Mexico,2020-11-07,kamalaharris,Democrat
0.5859,Puerto Rico,2020-11-07,mikepence,Republican
0.24596086,Virginia,2020-11-07,kamalaharris,Democrat
0.64664996,Maine,2020-11-07,kamalaharris,Democrat
-0.4295,Nebraska,2020-11-07,mikepence,Republican
-0.092511766,Michigan,2020-11-07,donaldtrump,Republican
-0.1689,Maine,2020-11-07,mikepence,Republican
0.09712308,Minnesota,2020-11-07,donaldtrump,Republican
0.3512375,Connecticut,2020-11-07,kamalaharris,Democrat
0.112092316,Indiana,2020-11-07,mikepence,Republican
-0.40072858,New Jersey,2020-11-07,mikepence,Republican
-0.26028293,Illinois,2020-11-07,mikepence,Republican
-0.5191849,Florida,2020-11-07,mikepence,Republican
0.123600006,Wyoming,2020-11-07,donaldtrump,Republican
-0.26181176,Colorado,2020-11-07,mikepence,Republican
0.21705,Indiana,2020-11-07,joebiden,Democrat
-0.43291175,Arizona,2020-11-07,mikepence,Republican
0.45215,Vermont,2020-11-07,donaldtrump,Republican
0.43340713,Kentucky,2020-11-07,kamalaharris,Democrat
0.34713334,Utah,2020-11-07,joebiden,Democrat
-0.10152,Utah,2020-11-07,donaldtrump,Republican
0.27753428,District of Columbia,2020-11-07,kamalaharris,Democrat
0.5452666,Hawaii,2020-11-07,donaldtrump,Republican
0.3010477,Pennsylvania,2020-11-07,joebiden,Democrat
-0.1531,Vermont,2020-11-07,mikepence,Republican
-0.024652846,Kansas,2020-11-07,donaldtrump,Republican
0.48277894,Michigan,2020-11-07,kamalaharris,Democrat
0.26641428,Maryland,2020-11-07,donaldtrump,Republican
0.5517167,Mississippi,2020-11-07,kamalaharris,Democrat
0.03435385,Massachusetts,2020-11-07,donaldtrump,Republican
0.014099996,Alaska,2020-11-07,donaldtrump,Republican
0.20898977,Florida,2020-11-07,joebiden,Democrat
-0.42956,Texas,2020-11-07,mikepence,Republican
-0.5601,New Mexico,2020-11-07,mikepence,Republican
0.28585556,Maryland,2020-11-07,kamalaharris,Democrat
0.39508638,New Jersey,2020-11-07,joebiden,Democrat
0.25366905,California,2020-11-07,kamalaharris,Democrat
0.3452725,Illinois,2020-11-07,kamalaharris,Democrat
0.01433,California,2020-11-07,donaldtrump,Republican
0.3127,Arizona,2020-11-07,kamalaharris,Democrat
-0.77252,Montana,2020-11-07,donaldtrump,Republican
0.27663156,Colorado,2020-11-07,kamalaharris,Democrat
0.6801,South Dakota,2020-11-07,kamalaharris,Democrat
0.0076336833,New York,2020-11-07,donaldtrump,Republican
0.003700009,Utah,2020-11-07,mikepence,Republican
-0.5859,North Dakota,2020-11-07,mikepence,Republican
-0.2917,Indiana,2020-11-07,donaldtrump,Republican
-0.28463125,District of Columbia,2020-11-07,mikepence,Republican
-0.08382222,Massachusetts,2020-11-07,mikepence,Republican
-0.058916662,Iowa,2020-11-07,joebiden,Democrat
-0.22333999,Iowa,2020-11-07,mikepence,Republican
-0.028157897,New Jersey,2020-11-07,donaldtrump,Republican
0.20991176,Missouri,2020-11-07,kamalaharris,Democrat
0.61882496,Idaho,2020-11-07,joebiden,Democrat
-0.4457579,Virginia,2020-11-07,mikepence,Republican
-0.1476375,Idaho,2020-11-07,donaldtrump,Republican
-0.37541,Missouri,2020-11-07,mikepence,Republican
-0.094458334,Illinois,2020-11-07,donaldtrump,Republican
-0.49688572,Arkansas,2020-11-07,mikepence,Republican
-0.065337144,Ohio,2020-11-07,donaldtrump,Republican
0.36186305,Pennsylvania,2020-11-07,kamalaharris,Democrat
0.2574013,Florida,2020-11-07,kamalaharris,Democrat
-0.161,Montana,2020-11-07,mikepence,Republican
0.03588,New Mexico,2020-11-07,donaldtrump,Republican
-0.322026,no_loc,2020-11-07,mikepence,Republican
0.3045872,Georgia,2020-11-07,kamalaharris,Democrat
-0.296,Rhode Island,2020-11-07,donaldtrump,Republican
0.21057142,New Jersey,2020-11-07,kamalaharris,Democrat
-0.24900691,other,2020-11-07,mikepence,Republican
0.17084762,Missouri,2020-11-07,joebiden,Democrat
0.5645923,South Carolina,2020-11-07,kamalaharris,Democrat
-0.4352,North Carolina,2020-11-07,mikepence,Republican
0.31608462,Nevada,2020-11-07,kamalaharris,Democrat
-0.082925,Colorado,2020-11-07,donaldtrump,Republican
0.48040003,North Dakota,2020-11-07,kamalaharris,Democrat
0.28916845,other,2020-11-07,joebiden,Democrat
0.14833479,Massachusetts,2020-11-07,joebiden,Democrat
0.7571667,Delaware,2020-11-07,kamalaharris,Democrat
-0.09801363,Missouri,2020-11-07,donaldtrump,Republican
0.46293333,Alabama,2020-11-07,mikepence,Republican
0.050111108,Louisiana,2020-11-07,joebiden,Democrat
-0.1309125,Tennessee,2020-11-07,donaldtrump,Republican
-0.996,Rhode Island,2020-11-07,mikepence,Republican
0.38828683,Illinois,2020-11-07,joebiden,Democrat
0.8928,Delaware,2020-11-07,mikepence,Republican
-0.50056666,Nebraska,2020-11-07,donaldtrump,Republican
0.09347999,Arkansas,2020-11-07,joebiden,Democrat
0.3263316,Tennessee,2020-11-07,kamalaharris,Democrat
-0.37354633,Kansas,2020-11-07,mikepence,Republican
0.20666,Arizona,2020-11-07,joebiden,Democrat
-0.40116924,Oregon,2020-11-07,mikepence,Republican
-0.2556125,Pennsylvania,2020-11-07,mikepence,Republican
0.131705,Wisconsin,2020-11-07,joebiden,Democrat
0.13946296,Arizona,2020-11-07,donaldtrump,Republican
-0.30715,Arkansas,2020-11-07,donaldtrump,Republican
0.48399997,Nebraska,2020-11-07,kamalaharris,Democrat
-0.101636834,Michigan,2020-11-07,mikepence,Republican
0.17169999,Mississippi,2020-11-07,joebiden,Democrat
0.044719994,Hawaii,2020-11-07,joebiden,Democrat
0.26296,New Mexico,2020-11-07,joebiden,Democrat
-0.142352,Washington,2020-11-07,donaldtrump,Republican
0.16683573,Kentucky,2020-11-07,joebiden,Democrat
-0.19056667,Wyoming,2020-11-07,joebiden,Democrat
0.34346113,Washington,2020-11-07,joebiden,Democrat
-0.053664286,North Carolina,2020-11-07,donaldtrump,Republican
-0.22130667,Georgia,2020-11-07,mikepence,Republican
0.17714725,New York,2020-11-07,kamalaharris,Democrat
-0.27058333,Connecticut,2020-11-07,donaldtrump,Republican
0.36305824,other,2020-11-07,kamalaharris,Democrat
0.26399833,Texas,2020-11-07,joebiden,Democrat
0.58085,Montana,2020-11-07,kamalaharris,Democrat
-0.2980478,Ohio,2020-11-07,mikepence,Republican
0.17389445,Kansas,2020-11-07,kamalaharris,Democrat
-0.3655597,California,2020-11-07,mikepence,Republican
-0.8014714,Connecticut,2020-11-07,mikepence,Republican
-0.13606666,South Dakota,2020-11-07,joebiden,Democrat
0.36765218,Virginia,2020-11-07,joebiden,Democrat
0.83605003,Wyoming,2020-11-07,kamalaharris,Democrat
0.08647222,Oklahoma,2020-11-07,donaldtrump,Republican
0.067719996,Alabama,2020-11-07,kamalaharris,Democrat
0.26853332,Alabama,2020-11-07,joebiden,Democrat
0.38073334,New Hampshire,2020-11-07,kamalaharris,Democrat
-0.34,North Dakota,2020-11-07,donaldtrump,Republican
-0.105333336,West Virginia,2020-11-07,joebiden,Democrat
0.747,Iowa,2020-11-07,kamalaharris,Democrat
0.33951178,Washington,2020-11-07,kamalaharris,Democrat
-0.1536,Louisiana,2020-11-07,donaldtrump,Republican
-0.3619,Hawaii,2020-11-07,mikepence,Republican
0.6739333,Hawaii,2020-11-07,kamalaharris,Democrat
0.13109794,no_loc,2020-11-07,joebiden,Democrat
0.20706315,Massachusetts,2020-11-07,kamalaharris,Democrat
0.54995,Idaho,2020-11-07,kamalaharris,Democrat
0.07715789,Oregon,2020-11-07,joebiden,Democrat
-0.037066665,South Carolina,2020-11-07,donaldtrump,Republican
-0.1689,Idaho,2020-11-07,mikepence,Republican
0.22342727,Colorado,2020-11-07,joebiden,Democrat
0.36828572,Oklahoma,2020-11-07,kamalaharris,Democrat
-0.06054701,Texas,2020-11-07,donaldtrump,Republican
-0.2827,Iowa,2020-11-07,donaldtrump,Republican
0.14184828,Ohio,2020-11-07,joebiden,Democrat
0.21117502,Montana,2020-11-07,joebiden,Democrat
0.32418108,North Carolina,2020-11-07,joebiden,Democrat
-0.019677302,no_loc,2020-11-07,donaldtrump,Republican
-0.040629413,Georgia,2020-11-07,donaldtrump,Republican
-0.0258,South Carolina,2020-11-07,mikepence,Republican
0.4638857,Mississippi,2020-11-07,donaldtrump,Republican
0.32167777,Oklahoma,2020-11-07,joebiden,Democrat
0.15578105,Kansas,2020-11-07,joebiden,Democrat
-0.27030587,New York,2020-11-07,mikepence,Republican
-0.389,West Virginia,2020-11-07,mikepence,Republican
-0.35826668,West Virginia,2020-11-07,donaldtrump,Republican
-0.296,Rhode Island,2020-11-07,kamalaharris,Democrat
0.5239428,South Carolina,2020-11-07,joebiden,Democrat
-0.8398,North Dakota,2020-11-07,joebiden,Democrat
-0.42735,Louisiana,2020-11-07,mikepence,Republican
0.47472942,Oregon,2020-11-07,kamalaharris,Democrat
-0.43523332,Wisconsin,2020-11-07,mikepence,Republican
-0.557,South Dakota,2020-11-07,donaldtrump,Republican
0.030833341,Vermont,2020-11-07,joebiden,Democrat
0.30165002,Minnesota,2020-11-07,joebiden,Democrat
0.4646,Wisconsin,2020-11-07,kamalaharris,Democrat
0.312205,Maryland,2020-11-07,joebiden,Democrat
0.09962258,District of Columbia,2020-11-07,joebiden,Democrat
-0.013968425,Wisconsin,2020-11-07,donaldtrump,Republican
0.23081304,California,2020-11-07,joebiden,Democrat
0.5578667,Arkansas,2020-11-07,kamalaharris,Democrat
0.2732353,Indiana,2020-11-07,kamalaharris,Democrat
0.23423555,New York,2020-11-07,joebiden,Democrat
-0.018649999,Georgia,2020-11-07,joebiden,Democrat
0.4838,New Hampshire,2020-11-07,joebiden,Democrat
-0.373525,Maine,2020-11-07,joebiden,Democrat
0.27768332,Maine,2020-11-07,donaldtrump,Republican
0.0030012655,Florida,2020-11-07,donaldtrump,Republican
0.032110676,other,2020-11-07,donaldtrump,Republican
-0.34214002,Alaska,2020-11-07,mikepence,Republican
-0.05694074,District of Columbia,2020-11-07,donaldtrump,Republican
0.41243333,Louisiana,2020-11-07,kamalaharris,Democrat
-0.14739999,Mississippi,2020-11-07,mikepence,Republican
0.013016668,Puerto Rico,2020-11-07,kamalaharris,Democrat
-0.07496667,Minnesota,2020-11-07,mikepence,Republican
0.48318234,Minnesota,2020-11-07,kamalaharris,Democrat
0.24935,Delaware,2020-11-07,joebiden,Democrat
0.22440416,Virginia,2020-11-07,donaldtrump,Republican
-0.31520668,Washington,2020-11-07,mikepence,Republican
-0.21542498,Alaska,2020-11-07,kamalaharris,Democrat
-0.30571428,Tennessee,2020-11-07,mikepence,Republican
0.8074,Vermont,2020-11-07,kamalaharris,Democrat
0.24375,Puerto Rico,2020-11-07,joebiden,Democrat
-0.075914286,Nevada,2020-11-07,mikepence,Republican
-0.21066667,Kentucky,2020-11-07,mikepence,Republican
-0.12237407,Oregon,2020-11-07,donaldtrump,Republican
-0.60899997,Oklahoma,2020-11-07,mikepence,Republican
0.12369,Connecticut,2020-11-07,joebiden,Democrat
-0.041075,Nebraska,2020-11-07,joebiden,Democrat
-0.0034400106,West Virginia,2020-11-07,kamalaharris,Democrat
-0.3746111,Maryland,2020-11-07,mikepence,Republican
0.18141153,Michigan,2020-11-07,joebiden,Democrat
0.28252968,no_loc,2020-11-07,kamalaharris,Democrat
0.8834,Puerto Rico,2020-11-07,donaldtrump,Republican
0.292978,Texas,2020-11-07,kamalaharris,Democrat
0.12837084,Tennessee,2020-11-07,joebiden,Democrat
-0.1057439,Pennsylvania,2020-11-07,donaldtrump,Republican
-0.4888,New Hampshire,2020-11-07,mikepence,Republican
0.40632632,North Carolina,2020-11-07,kamalaharris,Democrat
